1;43,666668;22396
2;43,666668;22176
3;43,666668;21735
4;43,666668;21909
5;43,666668;22197
6;43,666668;22197
7;44,0;21946
8;44,0;22260
9;44,0;21842
10;44,0;21965
11;44,0;21986
12;44,0;22132
13;44,0;21316
14;44,0;21904
15;44,0;21346
16;44,0;21745
17;44,0;21593
18;44,333332;21306
19;44,333332;21791
20;44,333332;21296
21;44,333332;21822
22;44,333332;21735
23;44,333332;22412
24;44,333332;21096
25;44,333332;21794
26;44,666668;21728
27;44,666668;21900
28;44,666668;21299
29;44,666668;21824
30;44,666668;21911
31;44,666668;21705
32;44,666668;21390
33;44,666668;21421
34;44,666668;21472
35;44,666668;21362
36;45,0;21514
37;45,0;21904
38;45,0;21608
39;45,0;21554
40;45,0;21520
41;45,0;21831
42;45,0;21701
43;45,0;21696
44;45,0;21936
45;45,0;21383
46;45,0;21608
47;45,333332;21757
48;45,333332;21346
49;45,333332;21853
50;45,333332;21873
51;45,333332;21807
52;45,333332;21783
53;45,333332;21759
54;45,333332;21112
55;45,333332;21861
56;45,666668;21524
57;45,666668;21800
58;45,666668;21442
59;45,666668;21912
60;45,666668;21895
61;45,666668;21503
62;45,666668;21704
63;45,666668;21689
64;45,666668;22079
65;45,666668;21394
66;45,666668;21661
67;45,666668;21361
68;45,666668;21501
69;45,666668;21746
70;45,666668;21919
71;46,0;21967
72;46,0;21296
73;46,0;21806
74;46,0;21789
75;46,0;21668
76;46,0;22305
77;46,0;21597
78;46,0;22224
79;46,333332;22080
80;46,333332;21499
81;46,333332;21609
82;46,333332;21446
83;46,333332;22262
84;46,666668;21541
85;46,666668;21737
86;46,666668;21667
87;46,666668;21622
88;46,666668;21947
89;46,666668;21018
90;46,666668;21745
91;46,666668;21394
92;46,666668;21732
93;46,666668;21785
94;46,666668;21531
95;46,666668;21846
96;47,0;21735
97;47,0;21364
98;47,0;21598
99;47,0;21497
100;47,0;21499
101;47,0;21888
102;47,0;21514
103;47,0;22141
104;47,0;21686
105;47,0;21438
106;47,0;21945
107;47,0;21575
108;47,0;21977
109;47,0;21566
110;47,0;21548
111;47,0;21490
112;47,0;21935
113;47,0;21353
114;47,0;21561
115;47,0;21344
116;47,0;21500
117;47,333332;21745
118;47,333332;21797
119;47,333332;21767
120;47,333332;21238
121;47,333332;21361
122;47,333332;22021
123;47,333332;21553
124;47,666668;21653
125;47,666668;21684
126;47,666668;22067
127;47,666668;21546
128;47,666668;21462
129;47,666668;21558
130;47,666668;21710
131;47,666668;21585
132;47,666668;21953
133;47,666668;21507
134;47,666668;21704
135;47,666668;21927
136;47,666668;21652
137;47,666668;21489
138;47,666668;21961
139;47,666668;21567
140;47,666668;21195
141;47,666668;21920
142;47,666668;21885
143;47,666668;21656
144;47,666668;21575
145;47,666668;21555
146;48,0;21427
147;48,0;21321
148;48,0;21743
149;48,0;22111
150;48,0;21384
151;48,0;21432
